number,date,close_index
2677,1997-10-22,11637.799805
2678,1997-10-23,10426.299805
2679,1997-10-24,11144.299805
2680,1997-10-27,10498.200195
2681,1997-10-28,9059.900391
2682,1997-10-29,10765.299805
2683,1997-10-30,10362.900391
2684,1997-10-31,10623.799805
2685,1997-11-03,11255.099609
2686,1997-11-04,10780.799805
2687,1997-11-05,10681.799805
2688,1997-11-06,10412.599609
2689,1997-11-07,10104.500000
2690,1997-11-10,9992.799805
2691,1997-11-11,10004.099609
2692,1997-11-12,9607.900391
2693,1997-11-13,9720.799805
2694,1997-11-14,9957.299805
2695,1997-11-17,10419.799805
2696,1997-11-18,10245.200195
2697,1997-11-19,10154.400391
2698,1997-11-20,10050.700195
2699,1997-11-21,10548.200195
2700,1997-11-24,10586.400391
2701,1997-11-25,10325.599609
2702,1997-11-26,10590.099609
2703,1997-11-27,10583.099609
2704,1997-11-28,10526.900391
2705,1997-12-01,10750.900391
2706,1997-12-02,11216.400391
2707,1997-12-03,11207.599609
2708,1997-12-04,11474.900391
2709,1997-12-05,11527.599609
2710,1997-12-08,11722.900391
2711,1997-12-09,11490.700195
2712,1997-12-10,11022.400391
2713,1997-12-11,10420.200195
2714,1997-12-12,10614.700195
2715,1997-12-15,10435.200195
2716,1997-12-16,10346.400391
2717,1997-12-17,10692.700195
2718,1997-12-18,10754.099609
2719,1997-12-19,10405.799805
2720,1997-12-22,10172.500000
2721,1997-12-23,10368.099609
2722,1997-12-24,10342.400391
2723,1997-12-29,10503.000000
2724,1997-12-30,10755.200195
2725,1997-12-31,10722.799805
2726,1998-01-02,10680.599609
2727,1998-01-05,10303.500000
2728,1998-01-06,10135.500000
2729,1998-01-07,9538.599609
2730,1998-01-08,9254.500000
2731,1998-01-09,8894.599609
2732,1998-01-12,8121.100098
2733,1998-01-13,8720.000000
2734,1998-01-14,9226.599609
2735,1998-01-15,8579.000000
2736,1998-01-16,8900.000000
2737,1998-01-19,9400.400391
2738,1998-01-20,9433.700195
2739,1998-01-21,9246.799805
2740,1998-01-22,8883.700195
2741,1998-01-23,8920.200195
2742,1998-01-26,8973.900391
2743,1998-01-27,9252.400391
2744,1998-02-02,10578.599609
2745,1998-02-03,10525.500000
2746,1998-02-04,10302.599609
2747,1998-02-05,10442.099609
2748,1998-02-06,10485.900391
2749,1998-02-09,10873.200195
2750,1998-02-10,10859.700195
2751,1998-02-11,10793.400391
2752,1998-02-12,10620.000000
2753,1998-02-13,10274.599609
2754,1998-02-16,10124.000000
2755,1998-02-17,10232.000000
2756,1998-02-18,10671.000000
2757,1998-02-19,10581.299805
2758,1998-02-20,10600.000000
2759,1998-02-23,10685.200195
2760,1998-02-24,10683.299805
2761,1998-02-25,10886.700195
2762,1998-02-26,11224.799805
2763,1998-02-27,11480.700195
2764,1998-03-02,11318.799805
2765,1998-03-03,11425.500000
2766,1998-03-04,11350.799805
2767,1998-03-05,10803.700195
2768,1998-03-06,10919.500000
2769,1998-03-09,10994.099609
2770,1998-03-10,10898.599609
2771,1998-03-11,11118.900391
2772,1998-03-12,10902.500000
2773,1998-03-13,11057.000000
2774,1998-03-16,11181.500000
2775,1998-03-17,11255.500000
2776,1998-03-18,11121.700195
2777,1998-03-19,11445.000000
2778,1998-03-20,11564.200195
2779,1998-03-23,11594.299805
2780,1998-03-24,11645.400391
2781,1998-03-25,11810.599609
2782,1998-03-26,11757.900391
2783,1998-03-27,11735.500000
2784,1998-03-30,11503.799805
2785,1998-03-31,11518.700195
2786,1998-04-01,11331.400391
2787,1998-04-02,11189.700195
2788,1998-04-03,11052.700195
2789,1998-04-07,11049.400391
2790,1998-04-08,11314.500000
2791,1998-04-09,11342.000000
2792,1998-04-14,11420.299805
2793,1998-04-15,11371.099609
2794,1998-04-16,11187.799805
2795,1998-04-17,11001.299805
2796,1998-04-20,11151.599609
2797,1998-04-21,10968.299805
2798,1998-04-22,10977.500000
2799,1998-04-23,10918.900391
2800,1998-04-24,10879.900391
2801,1998-04-27,10593.700195
2802,1998-04-28,10678.610352
2803,1998-04-29,10471.150391
2804,1998-04-30,10383.679688
2805,1998-05-01,10563.679688
2806,1998-05-04,10439.419922
2807,1998-05-05,10153.660156
2808,1998-05-06,10109.139648
2809,1998-05-07,9971.929688
2810,1998-05-08,10060.379883
2811,1998-05-11,10096.370117
2812,1998-05-12,9841.509766
2813,1998-05-13,9469.290039
2814,1998-05-14,9591.950195
2815,1998-05-15,9538.389648
2816,1998-05-18,9411.969727
2817,1998-05-19,9449.110352
2818,1998-05-20,9549.179688
2819,1998-05-21,9670.450195
2820,1998-05-22,9555.980469
2821,1998-05-25,9544.530273
2822,1998-05-26,9482.209961
2823,1998-05-27,8983.429688
2824,1998-05-28,8877.940430
2825,1998-05-29,8934.559570
2826,1998-06-01,8612.009766
2827,1998-06-02,8598.169922
2828,1998-06-03,8819.219727
2829,1998-06-04,8558.429688
2830,1998-06-05,8569.469727
2831,1998-06-08,8586.629883
2832,1998-06-09,8391.459961
2833,1998-06-10,7979.370117
2834,1998-06-11,7886.069824
2835,1998-06-12,7915.439941
2836,1998-06-15,7462.500000
2837,1998-06-16,7526.450195
2838,1998-06-17,8004.350098
2839,1998-06-18,8515.969727
2840,1998-06-19,8591.910156
2841,1998-06-22,8204.209961
2842,1998-06-23,8219.669922
2843,1998-06-24,8296.769531
2844,1998-06-25,8665.830078
2845,1998-06-26,8607.860352
2846,1998-06-29,8460.709961
2847,1998-06-30,8543.099609
2848,1998-07-02,8866.160156
2849,1998-07-03,8639.309570
2850,1998-07-06,8484.120117
2851,1998-07-07,8444.179688
2852,1998-07-08,8629.179688
2853,1998-07-09,8433.780273
2854,1998-07-10,8205.769531
2855,1998-07-13,8099.200195
2856,1998-07-14,8178.930176
2857,1998-07-15,8456.219727
2858,1998-07-16,8586.570313
2859,1998-07-17,8628.929688
2860,1998-07-20,8493.250000
2861,1998-07-21,8564.549805
2862,1998-07-22,8420.719727
2863,1998-07-23,8176.250000
2864,1998-07-24,8257.459961
2865,1998-07-27,7984.430176
2866,1998-07-28,7926.100098
2867,1998-07-29,7808.830078
2868,1998-07-30,7906.160156
2869,1998-07-31,7936.200195
2870,1998-08-03,7552.770020
2871,1998-08-04,7580.799805
2872,1998-08-05,7466.430176
2873,1998-08-06,7254.359863
2874,1998-08-07,7018.410156
2875,1998-08-10,7034.620117
2876,1998-08-11,6779.950195
2877,1998-08-12,6859.479980
2878,1998-08-13,6660.419922
2879,1998-08-14,7224.689941
2880,1998-08-17,7224.689941
2881,1998-08-18,7210.919922
2882,1998-08-19,7622.580078
2883,1998-08-20,7742.529785
2884,1998-08-21,7527.609863
2885,1998-08-24,7845.479980
2886,1998-08-25,7890.089844
2887,1998-08-26,7834.399902
2888,1998-08-27,7922.970215
2889,1998-08-28,7829.740234
2890,1998-08-31,7275.040039
2891,1998-09-01,7062.470215
2892,1998-09-02,7355.669922
2893,1998-09-03,7318.589844
2894,1998-09-04,7488.470215
2895,1998-09-07,8076.759766
2896,1998-09-08,8189.250000
2897,1998-09-09,7905.450195
2898,1998-09-10,7849.959961
2899,1998-09-11,7578.479980
2900,1998-09-14,7661.859863
2901,1998-09-15,7733.470215
2902,1998-09-16,7860.680176
2903,1998-09-17,7576.569824
2904,1998-09-18,7445.959961
2905,1998-09-21,7170.229980
2906,1998-09-22,7373.509766
2907,1998-09-23,7504.390137
2908,1998-09-24,7834.609863
2909,1998-09-25,7701.609863
2910,1998-09-28,7946.040039
2911,1998-09-29,7837.609863
2912,1998-09-30,7883.459961
2913,1998-10-05,7564.540039
2914,1998-10-07,7744.720215
2915,1998-10-08,7939.509766
2916,1998-10-09,8506.790039
2917,1998-10-12,8990.269531
2918,1998-10-13,9008.830078
2919,1998-10-14,8840.009766
2920,1998-10-15,8970.419922
2921,1998-10-16,9777.009766
2922,1998-10-19,9599.049805
2923,1998-10-20,9642.750000
2924,1998-10-21,9662.120117
2925,1998-10-22,9658.580078
2926,1998-10-23,9817.750000
2927,1998-10-26,9778.910156
2928,1998-10-27,9927.049805
2929,1998-10-29,9931.459961
2930,1998-10-30,10154.940430
2931,1998-11-02,10170.080078
2932,1998-11-03,10358.519531
2933,1998-11-04,10508.250000
2934,1998-11-05,10221.980469
2935,1998-11-06,10139.750000
2936,1998-11-09,9851.929688
2937,1998-11-10,9721.330078
2938,1998-11-11,10137.320313
2939,1998-11-12,9948.179688
2940,1998-11-13,9997.990234
2941,1998-11-16,10298.089844
2942,1998-11-17,10148.690430
2943,1998-11-18,10213.419922
2944,1998-11-19,10313.299805
2945,1998-11-20,10233.360352
2946,1998-11-23,10514.530273
2947,1998-11-24,10851.709961
2948,1998-11-25,10720.990234
2949,1998-11-26,10778.919922
2950,1998-11-27,10742.110352
2951,1998-11-30,10402.320313
2952,1998-12-01,9975.849609
2953,1998-12-02,10055.780273
2954,1998-12-03,10046.150391
2955,1998-12-04,9963.139648
2956,1998-12-07,10428.820313
2957,1998-12-08,10351.080078
2958,1998-12-09,10361.290039
2959,1998-12-10,10315.440430
2960,1998-12-11,9952.000000
2961,1998-12-14,9825.209961
2962,1998-12-15,9952.839844
2963,1998-12-16,9939.389648
2964,1998-12-17,10083.309570
2965,1998-12-18,10226.230469
2966,1998-12-21,10396.009766
2967,1998-12-22,10322.559570
2968,1998-12-23,10158.750000
2969,1998-12-24,10292.200195
2970,1998-12-28,10170.139648
2971,1998-12-29,10225.969727
2972,1998-12-30,10121.440430
2973,1998-12-31,10048.580078
2974,1999-01-04,9809.169922
2975,1999-01-05,9891.059570
2976,1999-01-06,10233.799805
2977,1999-01-07,10693.570313
2978,1999-01-08,10722.700195
2979,1999-01-11,10634.269531
2980,1999-01-12,10711.559570
2981,1999-01-13,10273.769531
2982,1999-01-14,10183.129883
2983,1999-01-15,10147.400391
2984,1999-01-18,10402.540039
2985,1999-01-19,10290.110352
2986,1999-01-20,10314.910156
2987,1999-01-21,10048.570313
2988,1999-01-22,9738.519531
2989,1999-01-25,9499.500000
2990,1999-01-26,9509.830078
2991,1999-01-27,9719.660156
2992,1999-01-28,9360.959961
2993,1999-01-29,9506.900391
2994,1999-02-01,9599.549805
2995,1999-02-02,9502.719727
2996,1999-02-03,9419.849609
2997,1999-02-04,9438.650391
2998,1999-02-05,9190.200195
2999,1999-02-08,9139.599609
3000,1999-02-09,9244.490234
3001,1999-02-10,9076.330078
3002,1999-02-11,9146.799805
3003,1999-02-12,9425.419922
3004,1999-02-15,9402.389648
3005,1999-02-19,9254.120117
3006,1999-02-22,9229.339844
3007,1999-02-23,9433.990234
3008,1999-02-24,9677.570313
3009,1999-02-25,9658.070313
3010,1999-02-26,9858.490234
3011,1999-03-01,10020.459961
3012,1999-03-02,9913.580078
3013,1999-03-03,9922.400391
3014,1999-03-04,9912.759766
3015,1999-03-05,10241.120117
3016,1999-03-08,10263.990234
3017,1999-03-09,10532.950195
3018,1999-03-10,10749.009766
3019,1999-03-11,10662.809570
3020,1999-03-12,10801.759766
3021,1999-03-15,10836.860352
3022,1999-03-16,10911.250000
3023,1999-03-17,10940.070313
3024,1999-03-18,10659.320313
3025,1999-03-19,11082.919922
3026,1999-03-22,11107.240234
3027,1999-03-23,11041.009766
3028,1999-03-24,10711.339844
3029,1999-03-25,10826.129883
3030,1999-03-26,10803.309570
3031,1999-03-29,10688.469727
3032,1999-03-30,10940.209961
3033,1999-03-31,10942.200195
3034,1999-04-01,11072.980469
3035,1999-04-07,11614.870117
3036,1999-04-08,11727.839844
3037,1999-04-09,11914.099609
3038,1999-04-12,11744.740234
3039,1999-04-13,11899.690430
3040,1999-04-14,11834.129883
3041,1999-04-15,11962.230469
3042,1999-04-16,12490.299805
3043,1999-04-19,12766.440430
3044,1999-04-20,12409.780273
3045,1999-04-21,12543.759766
3046,1999-04-22,12933.540039
3047,1999-04-23,12905.299805
3048,1999-04-26,13127.019531
3049,1999-04-27,13364.790039
3050,1999-04-28,13133.389648
3051,1999-04-29,13179.700195
3052,1999-04-30,13333.200195
3053,1999-05-03,13337.070313
3054,1999-05-04,13559.690430
3055,1999-05-05,13586.209961
3056,1999-05-06,13570.240234
3057,1999-05-07,12997.429688
3058,1999-05-10,13163.200195
3059,1999-05-11,12874.370117
3060,1999-05-12,13012.969727
3061,1999-05-13,13053.669922
3062,1999-05-14,12855.519531
3063,1999-05-17,12588.599609
3064,1999-05-18,12627.099609
3065,1999-05-19,12403.139648
3066,1999-05-20,12375.419922
3067,1999-05-21,12272.139648
3068,1999-05-24,12436.860352
3069,1999-05-25,12346.910156
3070,1999-05-26,12409.160156
3071,1999-05-27,12308.530273
3072,1999-05-28,12059.250000
3073,1999-05-31,12147.120117
3074,1999-06-01,12363.559570
3075,1999-06-02,12458.639648
3076,1999-06-03,12471.610352
3077,1999-06-04,12415.540039
3078,1999-06-07,12837.389648
3079,1999-06-08,12864.860352
3080,1999-06-09,12874.419922
3081,1999-06-10,12839.120117
3082,1999-06-11,12992.759766
3083,1999-06-14,13007.570313
3084,1999-06-15,12935.410156
3085,1999-06-16,13155.120117
3086,1999-06-17,13408.269531
3087,1999-06-21,13994.230469
3088,1999-06-22,14004.879883
3089,1999-06-23,13976.040039
3090,1999-06-24,13780.120117
3091,1999-06-25,13784.509766
3092,1999-06-28,13840.290039
3093,1999-06-29,13765.490234
3094,1999-06-30,13532.139648
3095,1999-07-02,14184.580078
3096,1999-07-05,14506.740234
3097,1999-07-06,14372.610352
3098,1999-07-07,14257.440430
3099,1999-07-08,14226.299805
3100,1999-07-09,14222.570313
3101,1999-07-12,14061.839844
3102,1999-07-13,13980.929688
3103,1999-07-14,13575.570313
3104,1999-07-15,13758.889648
3105,1999-07-16,13545.240234
3106,1999-07-19,13447.129883
3107,1999-07-20,13600.400391
3108,1999-07-21,13419.660156
3109,1999-07-22,13369.059570
3110,1999-07-23,13093.700195
3111,1999-07-26,12866.519531
3112,1999-07-27,13075.089844
3113,1999-07-28,13140.419922
3114,1999-07-29,13117.839844
3115,1999-07-30,13186.860352
3116,1999-08-02,13435.429688
3117,1999-08-03,13473.839844
3118,1999-08-04,13591.019531
3119,1999-08-05,13254.339844
3120,1999-08-06,13167.059570
3121,1999-08-09,12945.469727
3122,1999-08-10,12596.709961
3123,1999-08-11,12437.799805
3124,1999-08-12,12779.750000
3125,1999-08-13,12608.179688
3126,1999-08-16,12894.780273
3127,1999-08-17,12783.160156
3128,1999-08-18,12993.099609
3129,1999-08-19,13403.589844
3130,1999-08-20,13566.740234
3131,1999-08-23,13573.660156
3132,1999-08-24,13633.870117
3133,1999-08-25,13479.129883
3134,1999-08-26,13608.379883
3135,1999-08-27,13383.129883
3136,1999-08-30,13688.660156
3137,1999-08-31,13482.769531
3138,1999-09-01,13544.190430
3139,1999-09-02,13367.559570
3140,1999-09-03,13178.309570
3141,1999-09-06,13385.160156
3142,1999-09-07,13396.089844
3143,1999-09-08,13356.629883
3144,1999-09-09,13854.879883
3145,1999-09-10,13855.929688
3146,1999-09-13,13860.849609
3147,1999-09-14,13804.030273
3148,1999-09-15,13430.599609
3149,1999-09-17,13484.839844
3150,1999-09-20,13472.370117
3151,1999-09-21,13420.459961
3152,1999-09-22,13187.620117
3153,1999-09-23,13214.440430
3154,1999-09-24,13032.070313
3155,1999-09-27,12760.459961
3156,1999-09-28,12844.929688
3157,1999-09-29,12834.889648
3158,1999-09-30,12733.240234
3159,1999-10-04,12875.860352
3160,1999-10-05,12998.889648
3161,1999-10-06,13017.980469
3162,1999-10-07,13113.200195
3163,1999-10-08,13112.419922
3164,1999-10-11,12992.719727
3165,1999-10-12,12759.349609
3166,1999-10-13,12475.870117
3167,1999-10-14,12486.820313
3168,1999-10-15,12299.080078
3169,1999-10-19,12134.129883
3170,1999-10-20,12498.559570
3171,1999-10-21,12523.000000
3172,1999-10-22,12863.080078
3173,1999-10-25,13034.179688
3174,1999-10-26,12797.379883
3175,1999-10-27,12709.070313
3176,1999-10-28,12758.879883
3177,1999-10-29,13256.950195
3178,1999-11-01,13322.110352
3179,1999-11-02,13335.839844
3180,1999-11-03,13257.330078
3181,1999-11-04,13651.509766
3182,1999-11-05,13610.269531
3183,1999-11-08,13521.110352
3184,1999-11-09,13669.700195
3185,1999-11-10,13975.540039
3186,1999-11-11,14105.709961
3187,1999-11-12,14189.669922
3188,1999-11-15,14562.219727
3189,1999-11-16,14689.459961
3190,1999-11-17,14704.480469
3191,1999-11-18,14721.740234
3192,1999-11-19,15073.099609
3193,1999-11-22,15285.030273
3194,1999-11-23,15393.200195
3195,1999-11-24,15307.280273
3196,1999-11-25,14998.769531
3197,1999-11-26,15274.530273
3198,1999-11-29,15461.110352
3199,1999-11-30,15377.190430
3200,1999-12-01,15422.519531
3201,1999-12-02,15603.040039
3202,1999-12-03,15840.410156
3203,1999-12-06,16168.620117
3204,1999-12-07,16073.089844
3205,1999-12-08,15989.379883
3206,1999-12-09,16370.950195
3207,1999-12-10,16380.209961
3208,1999-12-13,16442.109375
3209,1999-12-14,16282.700195
3210,1999-12-15,15825.309570
3211,1999-12-16,15571.360352
3212,1999-12-17,15986.349609
3213,1999-12-20,16212.389648
3214,1999-12-21,16248.740234
3215,1999-12-22,16192.400391
3216,1999-12-23,16296.080078
3217,1999-12-24,16833.279297
3218,1999-12-28,16928.289063
3219,1999-12-29,16660.820313
3220,1999-12-30,16962.099609
3221,2000-01-03,17369.630859
3222,2000-01-04,17072.820313
3223,2000-01-05,15846.719727
3224,2000-01-06,15153.230469
3225,2000-01-07,15405.629883
3226,2000-01-10,15848.150391
3227,2000-01-11,15862.099609
3228,2000-01-12,15714.200195
3229,2000-01-13,15633.959961
3230,2000-01-14,15542.230469
3231,2000-01-17,15574.559570
3232,2000-01-18,15789.200195
3233,2000-01-19,15275.339844
3234,2000-01-20,15215.309570
3235,2000-01-21,15108.410156
3236,2000-01-24,15167.549805
3237,2000-01-25,15103.040039
3238,2000-01-26,15427.719727
3239,2000-01-27,15917.809570
3240,2000-01-28,16185.940430
3241,2000-01-31,15532.339844
3242,2000-02-01,15653.860352
3243,2000-02-02,15789.820313
3244,2000-02-03,15968.120117
3245,2000-02-08,16228.730469
3246,2000-02-09,16819.460938
3247,2000-02-10,16845.169922
3248,2000-02-11,17380.300781
3249,2000-02-14,17188.960938
3250,2000-02-15,16688.160156
3251,2000-02-16,17043.390625
3252,2000-02-17,16981.230469
3253,2000-02-18,16599.160156
3254,2000-02-21,16322.370117
3255,2000-02-22,16255.169922
3256,2000-02-23,16376.790039
3257,2000-02-24,17058.660156
3258,2000-02-25,17200.980469
3259,2000-02-28,16984.439453
3260,2000-02-29,17169.439453
3261,2000-03-01,16843.589844
3262,2000-03-02,16936.810547
3263,2000-03-03,17285.240234
3264,2000-03-06,17758.759766
3265,2000-03-07,17865.359375
3266,2000-03-08,17951.429688
3267,2000-03-09,17637.029297
3268,2000-03-10,17831.859375
3269,2000-03-13,17096.679688
3270,2000-03-14,16929.160156
3271,2000-03-15,16747.199219
3272,2000-03-16,16359.000000
3273,2000-03-17,17082.990234
3274,2000-03-20,17234.460938
3275,2000-03-21,17199.980469
3276,2000-03-22,17547.039063
3277,2000-03-23,17715.580078
3278,2000-03-24,17784.570313
3279,2000-03-27,18292.859375
3280,2000-03-28,18301.689453
3281,2000-03-29,18096.369141
3282,2000-03-30,17467.150391
3283,2000-03-31,17406.539063
3284,2000-04-03,16892.929688
3285,2000-04-05,16318.440430
3286,2000-04-06,16491.390625
3287,2000-04-07,16941.679688
3288,2000-04-10,16850.740234
3289,2000-04-11,16487.660156
3290,2000-04-12,16577.089844
3291,2000-04-13,16352.559570
3292,2000-04-14,16142.759766
3293,2000-04-17,14762.370117
3294,2000-04-18,15278.320313
3295,2000-04-19,15427.200195
3296,2000-04-20,15367.139648
3297,2000-04-25,15380.009766
3298,2000-04-26,15227.389648
3299,2000-04-27,15192.870117
3300,2000-04-28,15519.299805
3301,2000-05-02,15817.759766
3302,2000-05-03,15577.469727
3303,2000-05-04,15314.070313
3304,2000-05-05,15268.639648
3305,2000-05-08,14901.000000
3306,2000-05-09,14776.900391
3307,2000-05-10,14492.919922
3308,2000-05-12,15111.940430
3309,2000-05-15,14881.299805
3310,2000-05-16,15160.290039
3311,2000-05-17,14827.809570
3312,2000-05-18,14322.599609
3313,2000-05-19,14478.259766
3314,2000-05-22,14140.730469
3315,2000-05-23,14257.179688
3316,2000-05-24,13933.980469
3317,2000-05-25,13921.059570
3318,2000-05-26,13722.700195
3319,2000-05-29,13975.070313
3320,2000-05-30,13990.900391
3321,2000-05-31,14713.860352
3322,2000-06-01,14941.190430
